Index,p0,p1,p2,p3,camber_0.03,camber_0.2,camber_0.4,camber_0.6,camber_0.8,U10_a0_OF_cl,U10_a0_OF_cd,U10_a1_OF_cl,U10_a1_OF_cd,U10_a3_OF_cl,U10_a3_OF_cd
6072,-0.000749,0.067647,0.009767,0.044363,-5e-06,0.013113,0.029926,0.029722,0.021458,0.437527,0.001994,0.629422,0.000988,0.81535,0.028342
6073,-0.000919,0.067639,0.009702,0.044125,-2.6e-05,0.013038,0.029896,0.029614,0.021409,0.436766,0.001974,0.628437,0.000982,0.815028,0.028299
6074,-0.001038,0.067949,0.009698,0.044127,-4e-05,0.013048,0.030003,0.029616,0.021409,0.436907,0.001969,0.628197,0.000969,0.814981,0.028328
6075,-0.000973,0.067635,0.009973,0.044044,-3.3e-05,0.013019,0.029973,0.029668,0.021397,0.438142,0.001914,0.628528,0.000958,0.815323,0.028253
6076,-0.000792,0.067575,0.009706,0.044425,-1e-05,0.01308,0.029881,0.029726,0.021469,0.437224,0.001997,0.629386,0.000977,0.815173,0.028325
6077,-0.000855,0.067353,0.010289,0.043636,-1.9e-05,0.013019,0.029967,0.029611,0.02132,0.438834,0.001876,0.628669,0.000919,0.815248,0.028223
6078,-0.000864,0.067765,0.009853,0.044371,-1.9e-05,0.013088,0.029991,0.029753,0.021461,0.438025,0.001967,0.629374,0.00098,0.81548,0.028323
6084,-0.001145,0.067768,0.009563,0.043856,-5.4e-05,0.012965,0.02989,0.029473,0.021352,0.435606,0.001963,0.627165,0.00096,0.814375,0.028283
6085,-0.000934,0.067451,0.009515,0.044095,-2.9e-05,0.012992,0.029771,0.029544,0.0214,0.435699,0.001992,0.627999,0.000981,0.814584,0.028278
6086,-0.000775,0.067838,0.009849,0.044227,-7e-06,0.013141,0.030018,0.029699,0.021432,0.437764,0.001988,0.629326,0.000965,0.815416,0.028373
6087,-0.001067,0.068071,0.009915,0.04379,-4.3e-05,0.013063,0.030109,0.02956,0.021345,0.437307,0.001948,0.627932,0.000939,0.81507,0.028329
6088,-0.001019,0.067645,0.009723,0.044266,-3.8e-05,0.012997,0.029902,0.029673,0.021438,0.437189,0.00195,0.628424,0.000978,0.815054,0.028264
6089,-0.000899,0.067807,0.009468,0.043935,-2.3e-05,0.013076,0.029885,0.029473,0.021367,0.435242,0.002028,0.627852,0.000972,0.814413,0.028376
6090,-0.001062,0.06821,0.009807,0.044148,-4.2e-05,0.013091,0.03013,0.02966,0.021415,0.437334,0.001977,0.628289,0.000969,0.815418,0.028353
6091,-0.000757,0.067838,0.009974,0.044514,-5e-06,0.01315,0.030059,0.029844,0.021492,0.438906,0.00197,0.630034,0.000977,0.815697,0.028346
6092,-0.000953,0.068091,0.010019,0.043958,-2.8e-05,0.013117,0.030153,0.029654,0.021381,0.438295,0.001943,0.628534,0.000958,0.815404,0.02836
6093,-0.000827,0.067907,0.009978,0.044999,-1.3e-05,0.013134,0.030087,0.030025,0.02159,0.439569,0.001972,0.630828,0.000985,0.816453,0.02832
6094,-0.001028,0.067648,0.009898,0.044058,-4e-05,0.012997,0.029954,0.02965,0.021399,0.437734,0.001919,0.628393,0.000956,0.815103,0.02825
6095,-0.001019,0.067759,0.009881,0.044539,-3.8e-05,0.013022,0.029994,0.029824,0.021495,0.438351,0.00194,0.629321,0.000973,0.815727,0.028252
6096,-0.000776,0.067752,0.009821,0.044311,-8e-06,0.013123,0.029979,0.029721,0.021448,0.437705,0.001989,0.629258,0.000985,0.815507,0.028354
6097,-0.00101,0.06818,0.009972,0.044171,-3.5e-05,0.013109,0.03017,0.029719,0.021423,0.438214,0.001953,0.628954,0.000939,0.815306,0.028348
6098,-0.000945,0.067949,0.009763,0.044177,-2.8e-05,0.013089,0.030026,0.029655,0.02142,0.437155,0.001983,0.628708,0.000966,0.815338,0.028344
6099,-0.00075,0.067614,0.010077,0.044522,-5e-06,0.013111,0.03001,0.029877,0.021495,0.439328,0.001944,0.630322,0.000955,0.815889,0.028305
6100,-0.000864,0.067872,0.009897,0.044172,-1.8e-05,0.01311,0.030042,0.029694,0.021422,0.437961,0.001964,0.628952,0.000967,0.815279,0.02836
6101,-0.000502,0.06795,0.010061,0.044286,2.8e-05,0.013282,0.030133,0.029787,0.021447,0.438936,0.002012,0.630481,0.000965,0.816229,0.028435
6102,-0.000966,0.067635,0.009449,0.044554,-3.2e-05,0.013013,0.02982,0.029695,0.021491,0.435981,0.002021,0.628845,0.000988,0.814982,0.028283
6103,-0.001128,0.067849,0.009661,0.043853,-5.1e-05,0.01299,0.02995,0.029503,0.021353,0.436261,0.001951,0.62729,0.000969,0.814609,0.02829
6104,-0.000909,0.067809,0.009735,0.044268,-2.4e-05,0.013076,0.029969,0.029679,0.021438,0.437218,0.001982,0.628728,0.000985,0.8152,0.028332
6105,-0.000978,0.067665,0.009774,0.043985,-3.3e-05,0.01302,0.029924,0.029585,0.021382,0.436955,0.001949,0.628072,0.000974,0.814939,0.028285
6106,-0.00067,0.06764,0.009576,0.04444,5e-06,0.013142,0.02987,0.029692,0.02147,0.43656,0.002047,0.629677,0.00097,0.815113,0.028371
6107,-0.000969,0.067825,0.010117,0.044502,-3.2e-05,0.01306,0.03009,0.029884,0.021492,0.439511,0.001914,0.62971,0.000968,0.816151,0.028247
6108,-0.000694,0.067831,0.009984,0.044463,3e-06,0.013176,0.030061,0.029828,0.021482,0.438822,0.001981,0.630075,0.000978,0.816034,0.028366
6109,-0.000893,0.067623,0.009577,0.043863,-2.3e-05,0.013044,0.029851,0.029479,0.021354,0.435676,0.001996,0.62808,0.00094,0.814455,0.02834
6110,-0.000982,0.06798,0.009908,0.044388,-3.2e-05,0.013081,0.030082,0.029778,0.021465,0.438258,0.001955,0.629234,0.000967,0.815774,0.028308
6111,-0.000737,0.067693,0.009945,0.044031,-3e-06,0.01313,0.029994,0.029655,0.021394,0.437987,0.001963,0.629031,0.000964,0.815323,0.028359
6112,-0.00086,0.06755,0.009675,0.044221,-1.9e-05,0.013046,0.029859,0.02964,0.021428,0.436937,0.001979,0.629022,0.000956,0.814935,0.028309
6113,-0.000976,0.067524,0.00966,0.043888,-3.4e-05,0.012991,0.029837,0.029512,0.021361,0.436333,0.001953,0.62823,0.000913,0.814535,0.028276
6114,-0.000912,0.067895,0.009781,0.044249,-2.4e-05,0.013092,0.030014,0.029687,0.021435,0.437519,0.001976,0.628853,0.000981,0.815318,0.028343
6115,-0.000699,0.067688,0.01025,0.044269,2e-06,0.01315,0.030088,0.029837,0.021447,0.43987,0.001927,0.630327,0.000929,0.816147,0.028319
6116,-0.000533,0.067654,0.010191,0.044548,2.3e-05,0.013213,0.030066,0.029922,0.021502,0.439875,0.001974,0.630945,0.000975,0.816445,0.028354
6117,-0.000865,0.067839,0.009998,0.044223,-1.8e-05,0.013105,0.03006,0.029744,0.021434,0.438562,0.001945,0.629151,0.000972,0.815652,0.028328
6118,-0.000734,0.067793,0.010049,0.04442,-2e-06,0.013153,0.030066,0.029832,0.021474,0.439008,0.001966,0.630211,0.000944,0.816036,0.028346
6119,-0.000833,0.067758,0.0098,0.044149,-1.5e-05,0.0131,0.029972,0.029654,0.021416,0.437354,0.001979,0.62888,0.000964,0.8152,0.02835
6120,-0.000817,0.06768,0.009858,0.04435,-1.3e-05,0.013092,0.029963,0.029746,0.021457,0.438045,0.001966,0.629416,0.000971,0.815415,0.028328
6121,-0.000882,0.067874,0.009817,0.043971,-2e-05,0.013102,0.030016,0.029595,0.02138,0.437194,0.001972,0.628593,0.00095,0.815079,0.028362
6122,-0.00078,0.067901,0.00966,0.044618,-7e-06,0.013148,0.029988,0.029786,0.021508,0.437281,0.002035,0.629843,0.000994,0.815621,0.028375
6123,-0.000968,0.067682,0.009813,0.044225,-3.2e-05,0.013027,0.029944,0.029686,0.021431,0.437456,0.001951,0.628611,0.000974,0.815121,0.028276
6124,-0.001018,0.067795,0.009575,0.044016,-3.8e-05,0.013025,0.02991,0.029536,0.021385,0.435948,0.001987,0.627947,0.000964,0.81472,0.028314
6125,-0.00107,0.067995,0.00967,0.043768,-4.4e-05,0.013043,0.030007,0.029475,0.021336,0.436097,0.001971,0.62751,0.000951,0.814433,0.028354
6126,-0.000872,0.067872,0.009863,0.0441,-1.9e-05,0.013106,0.03003,0.029656,0.021407,0.437654,0.001968,0.628718,0.00098,0.815183,0.028358
6127,-0.000944,0.067965,0.0098,0.044163,-2.8e-05,0.013093,0.030043,0.029661,0.021418,0.437364,0.001977,0.628555,0.000979,0.815236,0.028352
6128,-0.000959,0.067716,0.009634,0.044221,-3.1e-05,0.013035,0.029903,0.029629,0.021427,0.43672,0.001976,0.628551,0.000965,0.814856,0.028312
6129,-0.001086,0.067764,0.009592,0.044185,-4.6e-05,0.01299,0.029903,0.029603,0.021419,0.436359,0.00197,0.628187,0.000961,0.814831,0.028277
6130,-0.000786,0.068097,0.009971,0.044515,-7e-06,0.013188,0.030151,0.029846,0.021492,0.438777,0.001991,0.630084,0.000969,0.816125,0.02839
6131,-0.000767,0.068006,0.009771,0.043883,-5e-06,0.013176,0.030053,0.029549,0.021361,0.436845,0.002009,0.628506,0.000971,0.815058,0.028431
7188,-0.000767,0.067579,0.009732,0.043747,-7e-06,0.013092,0.029886,0.029483,0.021333,0.436469,0.00198,0.628236,0.000946,0.814574,0.028365
7189,-0.000776,0.06758,0.009723,0.043759,-8e-06,0.013088,0.029883,0.029484,0.021335,0.436466,0.00198,0.628049,0.000962,0.81459,0.028359
7190,-0.000779,0.067606,0.009739,0.043762,-9e-06,0.013092,0.029897,0.029491,0.021336,0.436472,0.001983,0.628104,0.000964,0.814588,0.028365
7191,-0.000796,0.067598,0.009713,0.043738,-1.1e-05,0.013083,0.029885,0.029474,0.021331,0.436286,0.001984,0.628028,0.000964,0.814438,0.028356
7192,-0.000759,0.067568,0.009735,0.043747,-6e-06,0.013093,0.029882,0.029484,0.021333,0.436518,0.001979,0.628168,0.000959,0.814608,0.028359
7193,-0.000786,0.067597,0.009712,0.043775,-9e-06,0.013087,0.029885,0.029487,0.021339,0.436276,0.001991,0.628168,0.000954,0.814435,0.028362
7194,-0.000809,0.067626,0.009694,0.043747,-1.2e-05,0.013082,0.029889,0.029472,0.021333,0.436178,0.001988,0.627952,0.000959,0.814501,0.028364
7195,-0.000781,0.067601,0.009711,0.043731,-9e-06,0.01309,0.029886,0.029471,0.02133,0.436241,0.001988,0.627938,0.000967,0.814502,0.028363
7196,-0.000772,0.0676,0.009734,0.043754,-8e-06,0.013094,0.029894,0.029486,0.021335,0.43645,0.001985,0.628386,0.000938,0.814461,0.028364
7197,-0.000772,0.067556,0.009719,0.043733,-8e-06,0.013085,0.029873,0.029473,0.02133,0.436374,0.00198,0.628092,0.000967,0.814366,0.028366
7198,-0.000766,0.06759,0.009734,0.043765,-7e-06,0.013094,0.02989,0.02949,0.021337,0.436513,0.001983,0.628061,0.000971,0.814456,0.028372
7199,-0.000756,0.067591,0.009743,0.043771,-6e-06,0.013099,0.029894,0.029495,0.021338,0.436567,0.001982,0.6282,0.000957,0.814646,0.028365
7200,0.0,0.0,0.0,0.0,-0.000191,8.9e-05,0.002109,0.009666,0.012352,0.303527,0.003457,0.502818,0.00131,0.643458,0.044434
7203,-0.008889,0.002159,-0.000904,0.005155,-0.001298,-0.003279,0.002347,0.011317,0.013376,0.284819,0.002557,0.487061,0.001173,0.656037,0.038344
7204,-0.005409,0.000536,0.018089,0.016648,-0.000867,-0.001809,0.007707,0.021415,0.016011,0.288382,0.002859,0.523922,0.001945,0.715733,0.036126
7205,0.005428,0.008692,-0.014336,0.004279,0.000526,0.003854,0.001169,0.006912,0.012973,0.329014,0.002988,0.509516,0.002225,0.634319,0.055387
7207,-0.013733,-0.003962,-0.014808,-0.015648,-0.001932,-0.006754,-0.004416,-0.000732,0.008949,0.176414,0.002223,0.3989,0.001851,0.59112,0.055798
7209,0.004506,-0.008159,0.005502,0.000971,0.000341,0.000501,0.000979,0.011649,0.01264,0.285188,0.003454,0.514981,0.002777,0.638716,0.050937
7210,-0.000257,0.018911,-0.008299,0.010854,-0.000145,0.003531,0.006546,0.0113,0.0144,0.336083,0.001788,0.521139,0.000996,0.691237,0.035562
7211,0.00107,0.010797,-0.003991,0.015661,-1.2e-05,0.002582,0.004993,0.014337,0.015442,0.375355,0.003279,0.557824,0.001411,0.69631,0.039734
7398,0.001971,0.074589,-0.01256,-0.01389,0.000365,0.015258,0.0253,0.001316,0.009341,0.256405,0.004461,0.463426,0.002715,0.639105,0.051289
7459,0.018445,0.021289,0.053202,0.070761,0.002215,0.012933,0.027134,0.052476,0.027509,0.516765,0.00387,0.74465,0.001925,0.799587,0.037026
7470,0.017117,0.029627,0.077414,0.028966,0.002083,0.014387,0.037038,0.044524,0.019491,0.436285,0.00471,0.675466,0.000965,0.74988,0.037255
7515,0.006015,0.002528,-0.005303,-0.024165,0.000575,0.003049,0.001429,-0.000901,0.007392,0.222922,0.003075,0.42916,0.00232,0.597113,0.059947
7521,0.019067,0.112956,0.048394,0.000683,0.002672,0.030984,0.05831,0.025845,0.013303,0.471831,0.004813,0.662444,0.001527,0.763433,0.039917
7571,0.003294,0.012131,0.015651,0.043592,0.000273,0.004106,0.01172,0.030753,0.021402,0.415386,0.003616,0.675601,0.001759,0.762058,0.034947
7574,0.002692,0.001404,-0.010652,-0.044138,0.000152,0.001332,-0.000884,-0.009961,0.003276,0.145403,0.003983,0.390327,0.002139,0.554102,0.060647
7576,0.004512,0.056489,-0.004092,-0.017135,0.000609,0.012947,0.021356,0.002561,0.008829,0.264758,0.003274,0.469506,0.001505,0.637607,0.046602
7584,-0.012054,0.049099,-0.001805,-0.02181,-0.001501,0.004511,0.018736,0.001467,0.007925,0.239048,0.002437,0.41643,0.002156,0.652703,0.03639
7595,-0.011138,0.056024,-0.02001,-0.031572,-0.001358,0.005954,0.015706,-0.007699,0.005652,0.182249,0.003264,0.375908,0.002999,0.614967,0.042169
7620,0.01827,0.017434,-0.014008,0.009271,0.002175,0.011015,0.004937,0.008941,0.013985,0.34391,0.003044,0.55356,0.00298,0.631555,0.055758
7633,-0.004259,0.064545,0.017632,-0.003879,-0.000458,0.011146,0.030625,0.014241,0.011866,0.335859,0.00149,0.525214,0.000667,0.717001,0.041617
7646,0.037759,0.025019,-0.010326,-0.032572,0.004653,0.020827,0.009123,-0.005363,0.005613,0.343368,0.000398,0.505291,0.002931,0.555489,0.059754
7656,0.001807,0.059672,-0.005794,-0.017918,0.000283,0.012391,0.021892,0.001775,0.008643,0.259765,0.003176,0.460347,0.001358,0.635759,0.049229
7680,-0.001963,0.052483,0.033808,-0.029699,-0.000219,0.010033,0.030985,0.009549,0.006933,0.270184,0.002762,0.471896,0.001367,0.677341,0.043028
7691,-0.005477,0.030723,-0.011262,0.016738,-0.000752,0.003568,0.009798,0.012673,0.015536,0.350263,0.001169,0.512077,0.000497,0.701742,0.031088
7701,0.006444,0.063819,-0.010864,0.046972,0.000882,0.015085,0.022601,0.024297,0.021637,0.392866,0.00421,0.598745,0.001942,0.756275,0.035903
7703,0.029302,0.070435,0.017141,-0.004936,0.00378,0.026534,0.033798,0.01375,0.011645,0.393424,0.00241,0.590476,0.002409,0.676842,0.045249
7704,-0.010561,0.045829,0.051896,-0.013284,-0.001326,0.00538,0.033863,0.021147,0.010546,0.305463,0.002966,0.502122,0.002828,0.726467,0.03887
7715,-0.003862,0.060185,0.008557,0.005213,-0.000426,0.010318,0.026404,0.014774,0.013546,0.320583,0.002103,0.517103,0.001058,0.738152,0.035312
7716,0.013067,0.03531,-0.013248,0.010894,0.001595,0.012302,0.011472,0.009937,0.014325,0.320236,0.003241,0.535947,0.002498,0.666981,0.039189
7725,0.023912,0.04844,0.011367,0.032919,0.003012,0.019866,0.024227,0.025802,0.019178,0.462814,0.002312,0.676779,0.001353,0.734378,0.030918
7728,-0.005009,0.0501,-0.026242,-0.014917,-0.000613,0.0073,0.012045,-0.003501,0.008904,0.225897,0.002828,0.413827,0.00207,0.635616,0.040566
7732,0.01553,0.021784,0.085676,0.03241,0.001852,0.012319,0.03666,0.048276,0.020324,0.456238,0.004135,0.675809,0.000796,0.750569,0.043501
7736,0.000971,0.029192,-0.002424,0.007065,5.2e-05,0.006151,0.012053,0.011799,0.013735,0.302729,0.002258,0.517345,0.000176,0.704235,0.030881
7747,0.004848,0.015543,0.01648,0.005314,0.000483,0.005444,0.012927,0.016853,0.0137,0.306293,0.003447,0.552854,0.000613,0.715933,0.033418
7751,0.032487,0.068165,0.01402,-0.001545,0.004171,0.027393,0.032179,0.014025,0.012276,0.406951,0.002212,0.605747,0.00236,0.685704,0.047324
7752,-0.011443,0.039457,0.035127,-0.020205,-0.001463,0.003491,0.026408,0.013357,0.008869,0.245415,0.002959,0.448455,0.002593,0.704258,0.035643
7760,0.001192,0.017099,-0.030765,0.015089,2.9e-05,0.003428,-0.000792,0.00593,0.014876,0.275314,0.003112,0.49528,0.002461,0.648626,0.055277
7764,0.002485,-0.00699,-0.011092,-0.010138,9.2e-05,-0.000399,-0.003767,0.002429,0.010122,0.271542,0.003164,0.453778,0.0028,0.597264,0.060069
7769,0.004061,0.00521,0.006899,0.056392,0.000341,0.00294,0.006714,0.032737,0.023834,0.417392,0.002771,0.628118,0.002162,0.751871,0.038746
7771,0.001568,0.040108,0.025169,-0.024018,0.000173,0.00898,0.024073,0.008881,0.007934,0.253303,0.002425,0.479215,0.000318,0.694115,0.037036
7775,-0.01745,0.042332,0.011256,0.010431,-0.002206,0.001113,0.02031,0.01738,0.014643,0.29275,0.002581,0.463694,0.003072,0.716391,0.0303
7776,0.011197,0.010527,0.0433,-0.02742,0.00126,0.007597,0.019132,0.012943,0.007552,0.254517,0.003815,0.500303,0.001994,0.675762,0.039518
7780,-0.004645,0.05651,0.015045,0.021971,-0.00054,0.009374,0.027147,0.022951,0.017033,0.377824,0.001463,0.567595,0.000366,0.78579,0.028324
7784,0.004743,0.01642,0.02709,-0.046349,0.000473,0.005742,0.015986,0.000986,0.003465,0.165494,0.004574,0.422174,0.002638,0.627269,0.039045
7801,0.088954,0.094111,0.005343,0.006287,0.011368,0.056282,0.041046,0.014486,0.013709,0.538055,0.003884,0.738644,0.002131,0.980709,0.016589
7803,0.017857,0.003546,0.013273,-0.010363,0.002066,0.008576,0.007939,0.009948,0.010486,0.27826,0.003107,0.540735,0.002404,0.627394,0.051009
7807,0.001898,0.072594,-0.007817,0.012279,0.000348,0.014915,0.026233,0.012457,0.014695,0.327358,0.003705,0.522423,0.002252,0.679577,0.049673
7811,0.027936,0.028259,0.018209,-0.002463,0.003434,0.017752,0.01881,0.014618,0.012161,0.375116,0.00211,0.595825,0.001748,0.653254,0.044742
7812,-0.010425,0.033075,-0.001678,0.005556,-0.001363,0.002082,0.013265,0.011505,0.013444,0.278133,0.002034,0.47155,0.001566,0.689293,0.029724
7819,0.000517,0.078938,0.028061,0.001767,0.000202,0.016148,0.039203,0.019676,0.013179,0.375335,0.002321,0.579786,0.000769,0.699301,0.05108
7820,-0.000639,0.008218,0.008417,-0.016157,-0.000237,0.001556,0.007459,0.006346,0.009237,0.223254,0.002849,0.45563,0.001037,0.646737,0.037716
7823,-0.002893,0.007323,0.017967,0.005075,-0.000523,0.00058,0.010118,0.01715,0.013677,0.28388,0.002737,0.535501,0.000515,0.702597,0.034026
7825,0.002352,-0.001453,0.019168,-0.006704,9.9e-05,0.001115,0.007384,0.013076,0.011323,0.264603,0.002871,0.500171,0.001444,0.677686,0.036763
7829,0.003491,0.006548,0.018341,0.073772,0.000275,0.003145,0.010779,0.042716,0.02753,0.455917,0.002989,0.661937,0.001884,0.773758,0.039956
7831,0.007875,0.01649,0.042505,-0.004806,0.000867,0.007336,0.021132,0.021132,0.012097,0.292889,0.003842,0.555438,0.000669,0.730276,0.034853
7847,-0.005961,0.049813,0.003287,0.000882,-0.000733,0.007319,0.020945,0.011452,0.012585,0.295412,0.001594,0.488196,0.001096,0.716683,0.031618
7855,0.007306,-0.00012,0.002726,0.012835,0.000726,0.003211,0.003259,0.015262,0.014985,0.337421,0.003999,0.580362,0.002892,0.662386,0.048912
7856,0.006275,0.034612,0.010377,0.066648,0.00074,0.009667,0.018585,0.037873,0.02596,0.44724,0.003799,0.667441,0.001209,0.786691,0.032548
7859,0.01179,0.070893,0.00393,-0.000377,0.001583,0.018974,0.029399,0.011372,0.012342,0.338243,0.00351,0.553688,3.8e-05,0.693791,0.039069
7869,-0.007543,0.040551,0.016151,0.052579,-0.00097,0.005052,0.021862,0.034492,0.023221,0.421089,0.003271,0.608911,0.00201,0.783995,0.03003
7871,-0.003502,0.068356,0.007364,0.004577,-0.000347,0.012044,0.029013,0.014244,0.013398,0.344395,0.001676,0.527199,0.000904,0.706778,0.04404
7876,0.000107,0.013092,-0.010207,0.019718,-0.000124,0.00252,0.003953,0.013945,0.016155,0.314132,0.003207,0.573215,0.001214,0.695592,0.04066
7877,0.004126,0.019352,0.000135,0.080457,0.000407,0.005614,0.010013,0.039698,0.028571,0.443438,0.003769,0.654696,0.001992,0.768151,0.039552
7883,-0.008227,0.034659,0.015238,0.009836,-0.00108,0.003598,0.019053,0.018318,0.014591,0.296497,0.002248,0.503095,0.00118,0.727539,0.02903
7893,-0.001419,0.016233,0.04332,0.003861,-0.000301,0.003354,0.02103,0.024593,0.013858,0.30174,0.002583,0.525305,0.001726,0.744224,0.033479
7900,-0.005487,0.03608,0.047956,0.004065,-0.000729,0.00557,0.029476,0.026275,0.013977,0.323044,0.00257,0.542457,0.001469,0.760888,0.033251
7907,0.0154,0.044801,0.005094,0.001857,0.001928,0.015441,0.020443,0.012325,0.012812,0.318525,0.003135,0.55552,0.00088,0.664658,0.040282
7912,0.013236,0.059566,0.001597,-0.006303,0.001717,0.017342,0.024591,0.008356,0.011108,0.31204,0.003263,0.535832,0.0003,0.649657,0.038878
7915,0.008695,0.024727,0.045433,0.00075,0.001005,0.009337,0.025078,0.024167,0.013266,0.314572,0.003679,0.575727,0.000739,0.749862,0.034389
7919,-0.006608,0.050342,0.007133,0.007243,-0.000812,0.00721,0.022328,0.014999,0.013932,0.310337,0.001969,0.504124,0.001082,0.735615,0.029505
7924,0.002601,0.017161,-0.002421,0.012545,0.000207,0.004498,0.0078,0.013723,0.01484,0.321096,0.003015,0.54944,0.001267,0.701139,0.037728
7925,0.001048,0.041789,0.000803,0.047388,0.000114,0.008691,0.017946,0.027849,0.021917,0.392142,0.003051,0.613229,0.000464,0.777627,0.028975
7927,0.007825,0.063442,0.010954,-0.003679,0.001054,0.015953,0.028646,0.012247,0.011794,0.327104,0.002996,0.537342,0.000757,0.686624,0.042062
7929,0.005195,0.05651,0.002251,0.058746,0.000695,0.013344,0.023964,0.032637,0.024231,0.432159,0.003648,0.641443,0.001044,0.801934,0.029439
7931,-0.017039,0.034335,0.017717,0.009046,-0.002188,-0.000166,0.019362,0.018786,0.014473,0.271284,0.002438,0.456137,0.003061,0.71595,0.030952
8988,0.03133,0.055662,0.034133,0.043492,0.003974,0.024792,0.034062,0.036801,0.021692,0.537529,0.002223,0.767736,0.001496,0.893668,0.014064
8990,-0.004341,0.04811,-0.017557,0.000287,-0.000537,0.007337,0.014098,0.004793,0.012115,0.270561,0.002526,0.450679,0.001802,0.682589,0.035381
8992,-0.004652,0.076051,0.046424,0.010574,-0.000459,0.013689,0.043584,0.028573,0.015263,0.419944,0.002057,0.607555,0.00134,0.755686,0.04597
8994,0.000396,0.015746,0.032383,-0.002471,-7.5e-05,0.003852,0.017566,0.018871,0.012398,0.270576,0.003008,0.526503,0.000342,0.722631,0.032941
8995,0.001622,0.031757,0.079118,0.006799,0.000146,0.008252,0.037577,0.036853,0.015051,0.371574,0.00383,0.592913,0.002352,0.745799,0.043112
8997,-0.006059,0.051963,0.026202,0.016587,-0.000736,0.008069,0.028764,0.024353,0.016135,0.345269,0.00213,0.555245,0.000773,0.781374,0.028795
8998,-0.016505,0.05074,0.027202,0.014374,-0.002052,0.003412,0.028231,0.023831,0.015706,0.331178,0.002647,0.510151,0.00296,0.76479,0.030741
8999,-0.002291,0.057134,0.047573,0.011144,-0.000241,0.011024,0.037165,0.028969,0.015397,0.391834,0.001438,0.599938,0.000203,0.793772,0.033827
9000,0.0,0.0,0.0,0.0,-0.000191,8.9e-05,0.002109,0.009666,0.012352,0.303527,0.003457,0.502818,0.00131,0.643458,0.044434
9003,-0.008889,0.002159,-0.000904,0.005155,-0.001298,-0.003279,0.002347,0.011317,0.013376,0.284819,0.002557,0.487061,0.001173,0.656037,0.038344
9004,-0.005409,0.000536,0.018089,0.016648,-0.000867,-0.001809,0.007707,0.021415,0.016011,0.288382,0.002859,0.523922,0.001945,0.715733,0.036126
